,TIMESTAMP,Stepwise_Bottom_Heating_Energy_Production,InvertPyramid_Bottom_Heating_Energy_Production,Sidewall_Interfacial_Energy_Production,Bottom_Heating_Energy_Production,Foam_Bottom_Interfacial_Energy_Production,Global_Energy_Tot,Direct_Energy_Tot,Diffuse_Energy_Tot,Global_Max,Direct_Max,Diffuse_Max,WS_ms_Avg,WS_ms_Max,WS_ms_Min,WDir_Avg,WDir_Max,WDir_Min,AirTemp_C_Avg,AirTemp_C_Max,AirTemp_C_Min,RH_Avg,RH_Max,RH_Min,Press_Avg,Press_Max,Press_Min,T110PV_Temp_C_Avg,T110PV_Temp_C_Max,T110PV_Temp_C_Min,T110PV_Temp_C1_Avg,T110PV_Temp_C1_Max,T110PV_Temp_C1_Min,T110PV_Temp_C2_Avg,T110PV_Temp_C2_Max,T110PV_Temp_C2_Min,T110PV_Temp_C3_Avg,T110PV_Temp_C3_Max,T110PV_Temp_C3_Min,T110PV_Temp_C4_Avg,T110PV_Temp_C4_Max,T110PV_Temp_C4_Min,Sun_Time_Tot
31,2021-01-07,0.3518518518518519,nan,0.16,0.16,nan,1.7280000000000002,0.293,1.574,422.6,354.6,325.7,3.208,13.42,0.231,212.5,356.9,0.049,-1.3030000000000002,3.34,-5.167000000000001,41.18,71.28,24.81,1029.0,1032.0,1026.0,1.7719999999999998,8.99,-3.383,-0.528,3.718,-4.857,-1.963,5.563,-27.44,-0.324,5.462000000000001,-4.803,0.063,8.54,-6.6739999999999995,0.713
32,2021-01-08,1.1481481481481481,nan,1.1199999999999999,0.8533333333333334,nan,3.846,4.5280000000000005,0.917,689.0,671.5,233.5,1.745,9.27,0.0,224.2,356.0,0.049,-2.655,2.405,-6.457000000000001,24.89,40.5,12.67,1029.0,1032.0,1026.0,4.255,26.62,-5.476,-0.6779999999999999,11.06,-6.422999999999999,1.304,24.92,-8.21,-1.08,17.68,-6.597,-0.052000000000000005,24.11,-10.19,8.41
33,2021-01-11,1.2222222222222223,nan,1.04,0.8266666666666667,nan,3.358,2.803,1.5230000000000001,616.0,479.7,297.1,1.301,8.62,0.0,215.8,355.5,0.049,3.6260000000000003,8.33,-0.6679999999999999,33.02,58.21,17.64,1025.0,1028.0,1022.0,8.62,30.95,-1.1540000000000001,5.138,14.52,-0.7959999999999999,nan,nan,nan,4.453,20.21,-1.713,5.27,27.17,-5.1770000000000005,8.37
34,2021-01-12,1.6111111111111112,0.48148148148148157,1.28,1.04,1.3925925925925924,3.8739999999999997,4.081,1.153,638.9,596.6,155.3,1.3519999999999999,10.42,0.0,213.2,355.4,0.098,5.751,12.15,-0.191,28.54,47.17,13.04,1019.0,1025.0,1015.0,10.99,38.22,-1.19,7.499,20.1,-0.772,nan,nan,nan,6.331,26.15,-1.8730000000000002,6.915,31.13,-6.03,8.89
35,2021-01-13,2.0000000000000004,1.5185185185185186,1.7333333333333334,1.3866666666666667,1.7777777777777777,3.943,4.749,0.823,643.7,634.2,107.8,1.321,6.355,0.0,199.3,355.1,0.049,10.76,18.69,4.702,25.13,44.83,14.68,1014.0,1015.0,1011.0,15.33,44.17,1.985,12.37,26.88,3.884,nan,nan,nan,10.94,29.41,2.536,12.03,38.87,-1.186,9.22
36,2021-01-14,2.037037037037037,1.2222222222222223,1.6266666666666667,1.3866666666666667,1.7777777777777777,3.937,4.577,0.898,642.1,631.3,121.1,0.9329999999999999,5.2860000000000005,0.0,158.3,355.4,0.049,10.78,18.69,3.2110000000000003,40.79,63.32,15.63,1013.0,1016.0,1010.0,16.01,46.09,2.354,12.35,27.29,2.4930000000000003,nan,nan,nan,11.04,31.12,1.754,12.27,41.49,-2.6660000000000004,9.15
37,2021-01-15,1.9074074074074074,0.888888888888889,1.4933333333333334,1.3866666666666667,1.6592592592592592,3.647,3.678,1.175,604.6,534.9,168.3,1.821,10.55,0.0,171.1,355.4,0.049,12.7,21.82,5.928,41.18,64.46,14.68,1013.0,1021.0,1011.0,18.28,47.22,4.596,14.35,29.09,5.654,16.69,44.68,-17.11,13.4,34.11,4.413,15.67,42.79,0.7240000000000001,9.04
38,2021-01-16,0.6111111111111112,0.22222222222222224,0.48,0.45333333333333337,0.6222222222222221,2.531,0.44299999999999995,2.2119999999999997,686.8,255.2,470.4,3.042,9.44,0.231,173.8,356.3,0.0,5.308,7.585,3.2030000000000003,61.11,77.27,47.85,1025.0,1030.0,1019.0,8.5,22.3,3.7710000000000004,6.127999999999999,11.19,3.301,7.609,22.66,1.6880000000000002,6.567,13.05,3.259,7.2010000000000005,22.01,1.1,1.445
39,2021-01-17,1.5740740740740742,0.5925925925925927,1.2266666666666668,1.1199999999999999,1.3629629629629632,3.5039999999999996,2.5780000000000003,1.669,588.8,420.8,241.9,1.318,5.944,0.0,197.5,356.2,0.049,3.792,8.19,1.036,46.05,64.47,23.09,1029.0,1032.0,1024.0,9.44,31.45,0.586,5.334,15.25,0.86,nan,nan,nan,5.0969999999999995,20.25,0.325,6.135,28.56,-3.742,7.787000000000001
40,2021-01-18,1.9074074074074074,nan,1.5199999999999998,1.3066666666666666,1.6,3.998,4.457,0.966,653.8,616.3,124.3,0.9329999999999999,4.958,0.0,184.1,355.8,0.049,5.961,14.19,-1.6909999999999998,43.3,74.85,14.13,1022.0,1024.0,1019.0,12.01,40.64,-1.8969999999999998,7.718,21.89,-1.959,nan,nan,nan,6.622999999999999,28.45,-2.2569999999999997,8.04,36.63,-6.372999999999999,9.24
